ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-12-23,69474.19361992239,61290.86561818214,63383.72949861014,69474.19361992239,69474.19361992239,-7100.606263832607,-7100.606263832607,-7100.606263832607,-8.869595290941273,-8.869595290941273,-8.869595290941273,-7091.7366685416655,-7091.7366685416655,-7091.7366685416655,0.0,0.0,0.0,62373.58735608978
2023-12-24,69638.9438384346,61320.7024892667,63418.395267261825,69638.9438384346,69638.9438384346,-7252.521519066787,-7252.521519066787,-7252.521519066787,-24.182602120680627,-24.182602120680627,-24.182602120680627,-7228.338916946106,-7228.338916946106,-7228.338916946106,0.0,0.0,0.0,62386.42231936781
2023-12-25,69803.69405694681,61416.14062297133,63423.60728647362,69803.69405694681,69803.69405694681,-7344.8642720032,-7344.8642720032,-7344.8642720032,10.731309442106165,10.731309442106165,10.731309442106165,-7355.595581445307,-7355.595581445307,-7355.595581445307,0.0,0.0,0.0,62458.82978494361
2023-12-26,69968.44427545903,61437.80384397687,63440.30979701995,69968.44427545903,69968.44427545903,-7521.63381564301,-7521.63381564301,-7521.63381564301,-48.758167228238115,-48.758167228238115,-48.758167228238115,-7472.8756484147725,-7472.8756484147725,-7472.8756484147725,0.0,0.0,0.0,62446.81045981601
2023-12-27,70133.19449397124,61448.89060351243,63597.67963861564,70133.19449397124,70133.19449397124,-7597.950314098237,-7597.950314098237,-7597.950314098237,-18.20347827031931,-18.20347827031931,-18.20347827031931,-7579.7468358279175,-7579.7468358279175,-7579.7468358279175,0.0,0.0,0.0,62535.24417987301
2023-12-28,70297.94471248347,61670.871655864816,63658.125144727215,70297.94471248347,70297.94471248347,-7671.960526851842,-7671.960526851842,-7671.960526851842,4.010633199838729,4.010633199838729,4.010633199838729,-7675.97116005168,-7675.97116005168,-7675.97116005168,0.0,0.0,0.0,62625.98418563163
2023-12-29,70462.69493099568,61742.42352779781,63856.410902377356,70462.69493099568,70462.69493099568,-7676.2230102964995,-7676.2230102964995,-7676.2230102964995,85.27190026774863,85.27190026774863,85.27190026774863,-7761.494910564247,-7761.494910564247,-7761.494910564247,0.0,0.0,0.0,62786.47192069919
2023-12-30,70627.4451495079,61764.902971092924,63797.000387567576,70627.4451495079,70627.4451495079,-7845.3031996112295,-7845.3031996112295,-7845.3031996112295,-8.869595290780419,-8.869595290780419,-8.869595290780419,-7836.433604320449,-7836.433604320449,-7836.433604320449,0.0,0.0,0.0,62782.14194989667
2023-12-31,70578.93179527044,61655.66854372208,63645.39785725144,70578.93179527044,70578.93179527044,-7925.235235098915,-7925.235235098915,-7925.235235098915,-24.18260212052136,-24.18260212052136,-24.18260212052136,-7901.0526329783925,-7901.0526329783925,-7901.0526329783925,0.0,0.0,0.0,62653.69656017153
2024-01-01,70530.418441033,61655.060261933395,63615.616643642294,70530.418441033,70530.418441033,-7945.013122487736,-7945.013122487736,-7945.013122487736,10.731309442149712,10.731309442149712,10.731309442149712,-7955.744431929885,-7955.744431929885,-7955.744431929885,0.0,0.0,0.0,62585.40531854527
2024-01-02,70481.90508679557,61439.893899886316,63409.56781752258,70481.90508679557,70481.90508679557,-8049.761254215034,-8049.761254215034,-8049.761254215034,-48.758167228110025,-48.758167228110025,-48.758167228110025,-8001.003086986924,-8001.003086986924,-8001.003086986924,0.0,0.0,0.0,62432.143832580536
2024-01-03,70433.39173255811,61410.98684438861,63434.22951428868,70433.39173255811,70433.39173255811,-8055.600828588026,-8055.600828588026,-8055.600828588026,-18.20347827032671,-18.20347827032671,-18.20347827032671,-8037.397350317699,-8037.397350317699,-8037.397350317699,0.0,0.0,0.0,62377.79090397009
2024-01-04,70384.87837832067,61356.333052832655,63338.43811159556,70384.87837832067,70384.87837832067,-8061.532427465566,-8061.532427465566,-8061.532427465566,4.01063319990995,4.01063319990995,4.01063319990995,-8065.543060665475,-8065.543060665475,-8065.543060665475,0.0,0.0,0.0,62323.34595085511
2024-01-05,70336.36502408324,61300.305443637015,63378.20535563323,70336.36502408324,70336.36502408324,-8000.804053432313,-8000.804053432313,-8000.804053432313,85.27190026769058,85.27190026769058,85.27190026769058,-8086.075953700003,-8086.075953700003,-8086.075953700003,0.0,0.0,0.0,62335.56097065092
2024-01-06,70287.85166984578,61089.14991397665,63207.51280984276,70287.85166984578,70287.85166984578,-8108.4954026783735,-8108.4954026783735,-8108.4954026783735,-8.86959529096272,-8.86959529096272,-8.86959529096272,-8099.625807387412,-8099.625807387412,-8099.625807387412,0.0,0.0,0.0,62179.35626716741
2024-01-07,70239.33831560834,61024.504955187316,63081.53794583405,70239.33831560834,70239.33831560834,-8130.97539838394,-8130.97539838394,-8130.97539838394,-24.182602120552595,-24.182602120552595,-24.182602120552595,-8106.7927962633885,-8106.7927962633885,-8106.7927962633885,0.0,0.0,0.0,62108.362917224404
2024-01-08,70190.8249613709,61097.596736353305,63142.75926689803,70190.8249613709,70190.8249613709,-8097.39552068595,-8097.39552068595,-8097.39552068595,10.731309442168659,10.731309442168659,10.731309442168659,-8108.126830128119,-8108.126830128119,-8108.126830128119,0.0,0.0,0.0,62093.42944068495
2024-01-09,70142.31160713345,60921.388011141586,62991.8698741648,70142.31160713345,70142.31160713345,-8152.868697705836,-8152.868697705836,-8152.868697705836,-48.7581672281715,-48.7581672281715,-48.7581672281715,-8104.110530477664,-8104.110530477664,-8104.110530477664,0.0,0.0,0.0,61989.44290942761
2024-01-10,70093.79825289601,60988.62889285554,63106.087844992326,70093.79825289601,70093.79825289601,-8113.349834412994,-8113.349834412994,-8113.349834412994,-18.203478270249068,-18.203478270249068,-18.203478270249068,-8095.146356142745,-8095.146356142745,-8095.146356142745,0.0,0.0,0.0,61980.44841848302
2024-01-11,70045.28489865857,60956.38866817203,62974.96390433623,70045.28489865857,70045.28489865857,-8077.537599727539,-8077.537599727539,-8077.537599727539,4.0106331999389075,4.0106331999389075,4.0106331999389075,-8081.548232927477,-8081.548232927477,-8081.548232927477,0.0,0.0,0.0,61967.74729893103
2024-01-12,69996.77154442112,61049.45344003344,63048.2930471257,69996.77154442112,69996.77154442112,-7978.265975471221,-7978.265975471221,-7978.265975471221,85.2719002677628,85.2719002677628,85.2719002677628,-8063.5378757389835,-8063.5378757389835,-8063.5378757389835,0.0,0.0,0.0,62018.5055689499
2024-01-13,69948.25819018368,60898.04827594084,62926.16807271493,69948.25819018368,69948.25819018368,-8050.11541652534,-8050.11541652534,-8050.11541652534,-8.869595290699284,-8.869595290699284,-8.869595290699284,-8041.245821234641,-8041.245821234641,-8041.245821234641,0.0,0.0,0.0,61898.14277365834
2024-01-14,69899.74483594624,60780.37448114978,62882.33616948305,69899.74483594624,69899.74483594624,-8038.899622090774,-8038.899622090774,-8038.899622090774,-24.182602120393337,-24.182602120393337,-24.182602120393337,-8014.717019970381,-8014.717019970381,-8014.717019970381,0.0,0.0,0.0,61860.84521385547
2024-01-15,69851.23148170879,60883.35930609895,62874.43488579423,69851.23148170879,69851.23148170879,-7973.189365402174,-7973.189365402174,-7973.189365402174,10.731309442212211,10.731309442212211,10.731309442212211,-7983.920674844386,-7983.920674844386,-7983.920674844386,0.0,0.0,0.0,61878.04211630661
2024-01-16,69802.71812747135,60684.60075046622,62882.254154603404,69802.71812747135,69802.71812747135,-7997.522029776205,-7997.522029776205,-7997.522029776205,-48.758167228232985,-48.758167228232985,-48.758167228232985,-7948.763862547973,-7948.763862547973,-7948.763862547973,0.0,0.0,0.0,61805.196097695145
2024-01-17,69754.20477323391,60804.89191516254,62912.458241763525,69754.20477323391,69754.20477323391,-7927.311819793153,-7927.311819793153,-7927.311819793153,-18.20347827025646,-18.20347827025646,-18.20347827025646,-7909.108341522896,-7909.108341522896,-7909.108341522896,0.0,0.0,0.0,61826.89295344076
2024-01-18,69705.69141899646,60818.195328019756,62871.574070316165,69705.69141899646,69705.69141899646,-7860.779204628969,-7860.779204628969,-7860.779204628969,4.0106332000101235,4.0106332000101235,4.0106332000101235,-7864.789837828979,-7864.789837828979,-7864.789837828979,0.0,0.0,0.0,61844.91221436749
2024-01-19,69657.17806475902,60948.90126921214,62916.00469248412,69657.17806475902,69657.17806475902,-7730.367112620192,-7730.367112620192,-7730.367112620192,85.27190026783501,85.27190026783501,85.27190026783501,-7815.6390128880275,-7815.6390128880275,-7815.6390128880275,0.0,0.0,0.0,61926.810952138825
2024-01-20,69608.66471052158,60762.824705562576,62932.486003068916,69608.66471052158,69608.66471052158,-7770.372852299919,-7770.372852299919,-7770.372852299919,-8.869595290710008,-8.869595290710008,-8.869595290710008,-7761.50325700921,-7761.50325700921,-7761.50325700921,0.0,0.0,0.0,61838.291858221666
2024-01-21,69560.15135628413,60779.45396322139,62841.01703893225,69560.15135628413,69560.15135628413,-7726.451023919582,-7726.451023919582,-7726.451023919582,-24.182602120615062,-24.182602120615062,-24.182602120615062,-7702.268421798967,-7702.268421798967,-7702.268421798967,0.0,0.0,0.0,61833.70033236455
2024-01-22,69511.63800204669,60865.59551063256,62879.60376329665,69511.63800204669,69511.63800204669,-7627.148294453004,-7627.148294453004,-7627.148294453004,10.73130944225576,10.73130944225576,10.73130944225576,-7637.8796038952605,-7637.8796038952605,-7637.8796038952605,0.0,0.0,0.0,61884.48970759368
2024-01-23,69463.12464457104,60760.586549752865,62823.11089196957,69463.12464457104,69463.12464457104,-7617.118289175528,-7617.118289175528,-7617.118289175528,-48.75816722817559,-48.75816722817559,-48.75816722817559,-7568.360121947351,-7568.360121947351,-7568.360121947351,0.0,0.0,0.0,61846.00635539551
2024-01-24,69414.61128709541,60935.00422972182,62858.082899155124,69414.61128709541,69414.61128709541,-7512.031365605836,-7512.031365605836,-7512.031365605836,-18.203478270361472,-18.203478270361472,-18.203478270361472,-7493.827887335474,-7493.827887335474,-7493.827887335474,0.0,0.0,0.0,61902.579921489574
2024-01-25,69366.09792961975,60931.18907116434,62944.971654287954,69366.09792961975,69366.09792961975,-7410.497821706013,-7410.497821706013,-7410.497821706013,4.010633200039086,4.010633200039086,4.010633200039086,-7414.508454906054,-7414.508454906054,-7414.508454906054,0.0,0.0,0.0,61955.600107913735
2024-01-26,69317.58457214411,61036.91581805823,63094.57343356193,69317.58457214411,69317.58457214411,-7245.472249906269,-7245.472249906269,-7245.472249906269,85.27190026778855,85.27190026778855,85.27190026778855,-7330.744150174058,-7330.744150174058,-7330.744150174058,0.0,0.0,0.0,62072.112322237845
2024-01-27,69269.07121466847,60972.019880117216,63017.36768296405,69269.07121466847,69269.07121466847,-7251.86839577554,-7251.86839577554,-7251.86839577554,-8.869595290720728,-8.869595290720728,-8.869595290720728,-7242.998800484819,-7242.998800484819,-7242.998800484819,0.0,0.0,0.0,62017.202818892925
2024-01-28,69220.55785719282,61005.65566509206,63041.792400323175,69220.55785719282,69220.55785719282,-7176.040347406889,-7176.040347406889,-7176.040347406889,-24.1826021204558,-24.1826021204558,-24.1826021204558,-7151.857745286433,-7151.857745286433,-7151.857745286433,0.0,0.0,0.0,62044.51750978593
2024-01-29,69172.04449971717,61136.033584278135,63194.982396929685,69172.04449971717,69172.04449971717,-7047.291650782392,-7047.291650782392,-7047.291650782392,10.731309442274702,10.731309442274702,10.731309442274702,-7058.022960224666,-7058.022960224666,-7058.022960224666,0.0,0.0,0.0,62124.75284893478
2024-01-30,69123.53114224153,61093.391402389476,63102.87221320923,69123.53114224153,69123.53114224153,-7011.06146332734,-7011.06146332734,-7011.06146332734,-48.75816722811819,-48.75816722811819,-48.75816722811819,-6962.303296099221,-6962.303296099221,-6962.303296099221,0.0,0.0,0.0,62112.46967891419
2024-01-31,69075.01778476588,61170.44353625778,63256.35450711525,69075.01778476588,69075.01778476588,-6883.803479749927,-6883.803479749927,-6883.803479749927,-18.203478270326343,-18.203478270326343,-18.203478270326343,-6865.6000014796,-6865.6000014796,-6865.6000014796,0.0,0.0,0.0,62191.21430501595
2024-02-01,69026.50442729023,61248.629422766964,63319.929051874205,69026.50442729023,69026.50442729023,-6764.877228378924,-6764.877228378924,-6764.877228378924,4.010633199855573,4.010633199855573,4.010633199855573,-6768.88786157878,-6768.88786157878,-6768.88786157878,0.0,0.0,0.0,62261.62719891131
2024-02-02,68977.99106981458,61365.530255810016,63434.74008725913,68977.99106981458,68977.99106981458,-6587.920540281162,-6587.920540281162,-6587.920540281162,85.27190026774208,85.27190026774208,85.27190026774208,-6673.192440548905,-6673.192440548905,-6673.192440548905,0.0,0.0,0.0,62390.07052953342
2024-02-03,68929.47771233894,61371.56335947961,63438.56001048852,68929.47771233894,68929.47771233894,-6588.433650001853,-6588.433650001853,-6588.433650001853,-8.86959529090302,-8.86959529090302,-8.86959529090302,-6579.564054710951,-6579.564054710951,-6579.564054710951,0.0,0.0,0.0,62341.04406233708
2024-02-04,68880.96435486329,61295.210122990036,63423.84753833199,68880.96435486329,68880.96435486329,-6513.231827904126,-6513.231827904126,-6513.231827904126,-24.18260212055384,-24.18260212055384,-24.18260212055384,-6489.049225783571,-6489.049225783571,-6489.049225783571,0.0,0.0,0.0,62367.73252695916
2024-02-05,68832.45099738766,61490.64261345124,63477.48725248222,68832.45099738766,68832.45099738766,-6391.929152538341,-6391.929152538341,-6391.929152538341,10.731309442146566,10.731309442146566,10.731309442146566,-6402.6604619804875,-6402.6604619804875,-6402.6604619804875,0.0,0.0,0.0,62440.52184484931
2024-02-06,68783.937639912,61289.03838813978,63460.55975887714,68783.937639912,68783.937639912,-6370.103454838763,-6370.103454838763,-6370.103454838763,-48.75816722817967,-48.75816722817967,-48.75816722817967,-6321.345287610584,-6321.345287610584,-6321.345287610584,0.0,0.0,0.0,62413.83418507323
2024-02-07,68735.42428243635,61342.934502548545,63487.88088916529,68735.42428243635,68735.42428243635,-6264.158964336956,-6264.158964336956,-6264.158964336956,-18.203478270291228,-18.203478270291228,-18.203478270291228,-6245.955486066664,-6245.955486066664,-6245.955486066664,0.0,0.0,0.0,62471.26531809939
2024-02-08,68686.9109249607,61568.82784641917,63609.016388454096,68686.9109249607,68686.9109249607,-6173.206902047042,-6173.206902047042,-6173.206902047042,4.010633199884531,4.010633199884531,4.010633199884531,-6177.217535246926,-6177.217535246926,-6177.217535246926,0.0,0.0,0.0,62513.704022913655
2024-02-09,68638.39756748505,61581.37285661413,63601.908034969776,68638.39756748505,68638.39756748505,-6030.433297591257,-6030.433297591257,-6030.433297591257,85.27190026780274,85.27190026780274,85.27190026780274,-6115.70519785906,-6115.70519785906,-6115.70519785906,0.0,0.0,0.0,62607.9642698938
2024-02-10,68589.8842100094,61495.81586971837,63521.06760885093,68589.8842100094,68589.8842100094,-6070.684777296158,-6070.684777296158,-6070.684777296158,-8.869595291085322,-8.869595291085322,-8.869595291085322,-6061.815182005074,-6061.815182005074,-6061.815182005074,0.0,0.0,0.0,62519.19943271325
2024-02-11,68541.37085253376,61432.82669058878,63528.78641858244,68541.37085253376,68541.37085253376,-6039.929313305239,-6039.929313305239,-6039.929313305239,-24.18260212058508,-24.18260212058508,-24.18260212058508,-6015.746711184653,-6015.746711184653,-6015.746711184653,0.0,0.0,0.0,62501.441539228515
2024-02-12,68492.85749505812,61545.223101141324,63643.40576844555,68492.85749505812,68492.85749505812,-5966.754430098032,-5966.754430098032,-5966.754430098032,10.731309442361805,10.731309442361805,10.731309442361805,-5977.485739540393,-5977.485739540393,-5977.485739540393,0.0,0.0,0.0,62526.103064960094
2024-02-13,68444.34413758246,61403.809879136694,63394.04959325056,68444.34413758246,68444.34413758246,-5995.55258803921,-5995.55258803921,-5995.55258803921,-48.75816722824116,-48.75816722824116,-48.75816722824116,-5946.794420810969,-5946.794420810969,-5946.794420810969,0.0,0.0,0.0,62448.79154954325
2024-02-14,68395.83078010681,61423.10207875922,63457.2103803175,68395.83078010681,68395.83078010681,-5941.409770075245,-5941.409770075245,-5941.409770075245,-18.20347827029861,-18.20347827029861,-18.20347827029861,-5923.206291804947,-5923.206291804947,-5923.206291804947,0.0,0.0,0.0,62454.42101003157
2024-02-15,68382.69384482542,61474.33827603275,63544.03816234994,68382.69384482542,68382.69384482542,-5902.016834465471,-5902.016834465471,-5902.016834465471,4.010633199955752,4.010633199955752,4.010633199955752,-5906.027467665427,-5906.027467665427,-5906.027467665427,0.0,0.0,0.0,62480.67701035995
